NACA,18
0.255255 0.089307
0.256256 0.089341
0.257257 0.089373
0.258258 0.089404
0.259259 0.089435
0.260260 0.089464
0.261261 0.089493
0.262262 0.089522
0.263263 0.089549
0.264264 0.089576
0.265265 0.089602
0.266266 0.089627
0.267267 0.089650
0.268268 0.089674
0.269269 0.089697
0.270270 0.089719
0.271271 0.089740
0.272272 0.089761
0.273273 0.089780
0.274274 0.089799
0.275275 0.089817
0.276276 0.089833
0.277277 0.089850
0.278278 0.089866
0.279279 0.089881
0.280280 0.089895
0.281281 0.089909
0.282282 0.089922
0.283283 0.089934
0.284284 0.089945
0.285285 0.089956
0.286286 0.089965
0.287287 0.089974
0.288288 0.089983
0.289289 0.089991
0.290290 0.089998
0.291291 0.090004
0.292292 0.090010
0.293293 0.090014
0.294294 0.090019
0.295295 0.090023
0.296296 0.090025
0.297297 0.090027
0.298298 0.090029
0.299299 0.090030
0.300300 0.090030
0.301301 0.090030
0.302302 0.090029
0.303303 0.090027
0.304304 0.090024
0.305305 0.090021
0.306306 0.090017
0.307307 0.090012
0.308308 0.090007
0.309309 0.090001
0.310310 0.089995
0.311311 0.089988
0.312312 0.089980
0.313313 0.089971
0.314314 0.089963
0.315315 0.089953
0.316316 0.089943
0.317317 0.089931
0.318318 0.089920
0.319319 0.089908
0.320320 0.089895
0.321321 0.089882
0.322322 0.089868
0.323323 0.089853
0.324324 0.089837
0.325325 0.089821
0.326326 0.089804
0.327327 0.089788
0.328328 0.089770
0.329329 0.089752
0.330330 0.089732
0.331331 0.089713
0.332332 0.089693
0.333333 0.089672
0.334334 0.089650
0.335335 0.089628
0.336336 0.089606
0.337337 0.089583
0.338338 0.089559
0.339339 0.089535
0.340340 0.089510
0.341341 0.089484
0.342342 0.089458
0.343343 0.089432
0.344344 0.089404
0.345345 0.089377
0.346346 0.089348
0.347347 0.089319
0.348348 0.089289
0.349349 0.089259
0.350350 0.089229
0.351351 0.089198
0.352352 0.089166
0.353353 0.089134
0.354354 0.089101
0.355355 0.089067
0.356356 0.089033
0.357357 0.088999
0.358358 0.088964
0.359359 0.088928
0.360360 0.088892
0.361361 0.088855
0.362362 0.088818
0.363363 0.088780
0.364364 0.088742
0.365365 0.088703
0.366366 0.088664
0.367367 0.088623
0.368368 0.088583
0.369369 0.088542
0.370370 0.088501
0.371371 0.088460
0.372372 0.088417
0.373373 0.088374
0.374374 0.088330
0.375375 0.088286
0.376376 0.088242
0.377377 0.088197
0.378378 0.088151
0.379379 0.088105
0.380380 0.088059
0.381381 0.088012
0.382382 0.087964
0.383383 0.087916
0.384384 0.087868
0.385385 0.087819
0.386386 0.087769
0.387387 0.087719
0.388388 0.087669
0.389389 0.087618
0.390390 0.087567
0.391391 0.087515
0.392392 0.087463
0.393393 0.087410
0.394394 0.087356
0.395395 0.087303
0.396396 0.087249
0.397397 0.087194
0.398398 0.087139
0.399399 0.087084
0.400400 0.087028
0.401401 0.086971
0.402402 0.086914
0.403403 0.086857
0.404404 0.086799
0.405405 0.086741
0.406406 0.086682
0.407407 0.086623
0.408408 0.086563
0.409409 0.086504
0.410410 0.086443
0.411411 0.086382
0.412412 0.086320
0.413413 0.086259
0.414414 0.086197
0.415415 0.086134
0.416416 0.086071
0.417417 0.086008
0.418418 0.085944
0.419419 0.085879
0.420420 0.085814
0.421421 0.085749
0.422422 0.085684
0.423423 0.085618
0.424424 0.085551
0.425425 0.085484
0.426426 0.085417
0.427427 0.085349
0.428428 0.085281
0.429429 0.085213
0.430430 0.085144
0.431431 0.085074
0.432432 0.085004
0.433433 0.084934
0.434434 0.084864
0.435435 0.084793
0.436436 0.084721
0.437437 0.084649
0.438438 0.084577
0.439439 0.084504
0.440440 0.084431
0.441441 0.084358
0.442442 0.084284
0.443443 0.084210
0.444444 0.084135
0.445445 0.084060
0.446446 0.083985
0.447447 0.083909
0.448448 0.083833
0.449449 0.083757
0.450450 0.083680
0.451451 0.083602
0.452452 0.083524
0.453453 0.083446
0.454454 0.083368
0.455455 0.083289
0.456456 0.083209
0.457457 0.083130
0.458458 0.083050
0.459459 0.082969
0.460460 0.082888
0.461461 0.082807
0.462462 0.082726
0.463463 0.082644
0.464464 0.082561
0.465465 0.082479
0.466466 0.082396
0.467467 0.082312
0.468468 0.082228
0.469469 0.082144
0.470470 0.082060
0.471471 0.081975
0.472472 0.081890
0.473473 0.081804
0.474474 0.081718
0.475475 0.081632
0.476476 0.081545
0.477477 0.081458
0.478478 0.081371
0.479479 0.081283
0.480480 0.081195
0.481481 0.081107
0.482482 0.081018
0.483483 0.080929
0.484484 0.080839
0.485485 0.080750
0.486486 0.080660
0.487487 0.080570
0.488488 0.080479
0.489489 0.080387
0.490490 0.080296
0.491491 0.080204
0.492492 0.080112
0.493493 0.080019
0.494494 0.079926
0.495495 0.079833
0.496496 0.079740
0.497497 0.079646
0.498498 0.079552
0.499499 0.079458
0.500501 0.079363
0.501502 0.079267
0.502503 0.079172
0.503504 0.079076
0.504505 0.078981
0.505506 0.078884
0.506507 0.078787
0.507508 0.078690
0.508509 0.078593
0.509510 0.078495
0.510511 0.078397
0.511512 0.078299
0.512513 0.078200
0.513514 0.078101
0.514515 0.078002
0.515516 0.077903
0.516517 0.077803
0.517518 0.077702
0.518519 0.077601
0.519520 0.077501
0.520521 0.077400
0.521522 0.077298
0.522523 0.077196
0.523524 0.077094
0.524525 0.076992
0.525526 0.076889
0.526527 0.076786
0.527528 0.076683
0.528529 0.076580
0.529530 0.076476
0.530531 0.076372
0.531532 0.076267
0.532533 0.076162
0.533534 0.076057
0.534535 0.075951
0.535536 0.075846
0.536537 0.075740
0.537538 0.075634
0.538539 0.075528
0.539540 0.075421
0.540541 0.075313
0.541542 0.075206
0.542543 0.075098
0.543544 0.074991
0.544545 0.074882
0.545546 0.074773
0.546547 0.074665
0.547548 0.074556
0.548549 0.074446
0.549550 0.074336
0.550551 0.074226
0.551552 0.074115
0.552553 0.074005
0.553554 0.073894
0.554555 0.073783
0.555556 0.073671
0.556557 0.073559
0.557558 0.073447
0.558559 0.073335
0.559560 0.073222
0.560561 0.073109
0.561562 0.072996
0.562563 0.072883
0.563564 0.072769
0.564565 0.072655
0.565566 0.072541
0.566567 0.072427
0.567568 0.072312
0.568569 0.072197
0.569570 0.072081
0.570571 0.071966
0.571572 0.071850
0.572573 0.071734
0.573574 0.071617
0.574575 0.071501
0.575576 0.071384
0.576577 0.071267
0.577578 0.071149
0.578579 0.071031
0.579580 0.070913
0.580581 0.070796
0.581582 0.070677
0.582583 0.070558
0.583584 0.070439
0.584585 0.070320
0.585586 0.070200
0.586587 0.070080
0.587588 0.069960
0.588589 0.069840
0.589590 0.069719
0.590591 0.069599
0.591592 0.069477
0.592593 0.069356
0.593594 0.069234
0.594595 0.069113
0.595596 0.068990
0.596597 0.068868
0.597598 0.068746
0.598599 0.068623
0.599600 0.068500
0.600601 0.068376
0.601602 0.068253
0.602603 0.068129
0.603604 0.068005
0.604605 0.067880
0.605606 0.067756
0.606607 0.067631
0.607608 0.067506
0.608609 0.067380
0.609610 0.067255
0.610611 0.067129
0.611612 0.067003
0.612613 0.066877
0.613614 0.066750
0.614615 0.066623
0.615616 0.066496
0.616617 0.066369
0.617618 0.066241
0.618619 0.066113
0.619620 0.065985
0.620621 0.065857
0.621622 0.065728
0.622623 0.065600
0.623624 0.065471
0.624625 0.065342
0.625626 0.065212
0.626627 0.065083
0.627628 0.064953
0.628629 0.064823
0.629630 0.064693
0.630631 0.064562
0.631632 0.064431
0.632633 0.064300
0.633634 0.064169
0.634635 0.064037
0.635636 0.063905
0.636637 0.063773
0.637638 0.063641
0.638639 0.063509
0.639640 0.063376
0.640641 0.063243
0.641642 0.063109
0.642643 0.062976
0.643644 0.062842
0.644645 0.062709
0.645646 0.062574
0.646647 0.062440
0.647648 0.062306
0.648649 0.062171
0.649650 0.062036
0.650651 0.061901
0.651652 0.061766
0.652653 0.061630
0.653654 0.061494
0.654655 0.061357
0.655656 0.061221
0.656657 0.061085
0.657658 0.060948
0.658659 0.060811
0.659660 0.060673
0.660661 0.060536
0.661662 0.060398
0.662663 0.060261
0.663664 0.060123
0.664665 0.059984
0.665666 0.059846
0.666667 0.059707
0.667668 0.059568
0.668669 0.059428
0.669670 0.059289
0.670671 0.059149
0.671672 0.059009
0.672673 0.058869
0.673674 0.058728
0.674675 0.058588
0.675676 0.058447
0.676677 0.058306
0.677678 0.058164
0.678679 0.058023
0.679680 0.057882
0.680681 0.057740
0.681682 0.057598
0.682683 0.057455
0.683684 0.057313
0.684685 0.057170
0.685686 0.057027
0.686687 0.056884
0.687688 0.056741
0.688689 0.056597
0.689690 0.056453
0.690691 0.056310
0.691692 0.056165
0.692693 0.056021
0.693694 0.055876
0.694695 0.055731
0.695696 0.055586
0.696697 0.055440
0.697698 0.055295
0.698699 0.055150
0.699700 0.055004
0.700701 0.054858
0.701702 0.054711
0.702703 0.054565
0.703704 0.054418
0.704705 0.054271
0.705706 0.054124
0.706707 0.053976
0.707708 0.053829
0.708709 0.053681
0.709710 0.053533
0.710711 0.053385
0.711712 0.053237
0.712713 0.053088
0.713714 0.052939
0.714715 0.052791
0.715716 0.052642
0.716717 0.052492
0.717718 0.052343
0.718719 0.052193
0.719720 0.052043
0.720721 0.051893
0.721722 0.051742
0.722723 0.051591
0.723724 0.051440
0.724725 0.051290
0.725726 0.051138
0.726727 0.050987
0.727728 0.050835
0.728729 0.050683
0.729730 0.050531
0.730731 0.050379
0.731732 0.050226
0.732733 0.050073
0.733734 0.049920
0.734735 0.049768
0.735736 0.049614
0.736737 0.049461
0.737738 0.049307
0.738739 0.049153
0.739740 0.048999
0.740741 0.048845
0.741742 0.048690
0.742743 0.048535
0.743744 0.048380
0.744745 0.048226
0.745746 0.048070
0.746747 0.047915
0.747748 0.047759
0.748749 0.047603
0.749750 0.047447
0.750751 0.047291
0.751752 0.047134
0.752753 0.046977
0.753754 0.046820
0.754755 0.046663
0.755756 0.046505
0.756757 0.046348
0.757758 0.046190
0.758759 0.046032
0.759760 0.045874
0.760761 0.045716
0.761762 0.045557
0.762763 0.045398
0.763764 0.045239
0.764765 0.045080
0.765766 0.044921
0.766767 0.044761
0.767768 0.044602
0.768769 0.044441
0.769770 0.044281
0.770771 0.044121
0.771772 0.043960
0.772773 0.043800
0.773774 0.043638
0.774775 0.043477
0.775776 0.043316
0.776777 0.043155
0.777778 0.042993
0.778779 0.042831
0.779780 0.042668
0.780781 0.042506
0.781782 0.042343
0.782783 0.042181
0.783784 0.042018
0.784785 0.041854
0.785786 0.041691
0.786787 0.041528
0.787788 0.041364
0.788789 0.041200
0.789790 0.041035
0.790791 0.040871
0.791792 0.040707
0.792793 0.040542
0.793794 0.040377
0.794795 0.040212
0.795796 0.040046
0.796797 0.039881
0.797798 0.039715
0.798799 0.039550
0.799800 0.039384
0.800801 0.039217
0.801802 0.039050
0.802803 0.038883
0.803804 0.038716
0.804805 0.038550
0.805806 0.038382
0.806807 0.038215
0.807808 0.038047
0.808809 0.037879
0.809810 0.037711
0.810811 0.037543
0.811812 0.037374
0.812813 0.037205
0.813814 0.037036
0.814815 0.036867
0.815816 0.036698
0.816817 0.036529
0.817818 0.036359
0.818819 0.036189
0.819820 0.036018
0.820821 0.035848
0.821822 0.035678
0.822823 0.035507
0.823824 0.035336
0.824825 0.035165
0.825826 0.034994
0.826827 0.034822
0.827828 0.034650
0.828829 0.034479
0.829830 0.034307
0.830831 0.034134
0.831832 0.033961
0.832833 0.033788
0.833834 0.033615
0.834835 0.033443
0.835836 0.033269
0.836837 0.033096
0.837838 0.032922
0.838839 0.032747
0.839840 0.032573
0.840841 0.032399
0.841842 0.032224
0.842843 0.032050
0.843844 0.031875
0.844845 0.031699
0.845846 0.031524
0.846847 0.031348
0.847848 0.031172
0.848849 0.030996
0.849850 0.030820
0.850851 0.030644
0.851852 0.030467
0.852853 0.030290
0.853854 0.030113
0.854855 0.029936
0.855856 0.029758
0.856857 0.029581
0.857858 0.029403
0.858859 0.029224
0.859860 0.029046
0.860861 0.028868
0.861862 0.028689
0.862863 0.028510
0.863864 0.028330
0.864865 0.028151
0.865866 0.027972
0.866867 0.027792
0.867868 0.027612
0.868869 0.027432
0.869870 0.027251
0.870871 0.027071
0.871872 0.026890
0.872873 0.026708
0.873874 0.026527
0.874875 0.026346
0.875876 0.026164
0.876877 0.025982
0.877878 0.025800
0.878879 0.025618
0.879880 0.025435
0.880881 0.025252
0.881882 0.025069
0.882883 0.024886
0.883884 0.024703
0.884885 0.024519
0.885886 0.024335
0.886887 0.024151
0.887888 0.023967
0.888889 0.023783
0.889890 0.023598
0.890891 0.023413
0.891892 0.023228
0.892893 0.023042
0.893894 0.022856
0.894895 0.022671
0.895896 0.022485
0.896897 0.022299
0.897898 0.022112
0.898899 0.021925
0.899900 0.021738
0.900901 0.021552
0.901902 0.021365
0.902903 0.021177
0.903904 0.020989
0.904905 0.020801
0.905906 0.020613
0.906907 0.020425
0.907908 0.020236
0.908909 0.020047
0.909910 0.019858
0.910911 0.019669
0.911912 0.019479
0.912913 0.019290
0.913914 0.019100
0.914915 0.018909
0.915916 0.018719
0.916917 0.018528
0.917918 0.018337
0.918919 0.018146
0.919920 0.017955
0.920921 0.017764
0.921922 0.017572
0.922923 0.017380
0.923924 0.017187
0.924925 0.016995
0.925926 0.016803
0.926927 0.016610
0.927928 0.016417
0.928929 0.016223
0.929930 0.016029
0.930931 0.015836
0.931932 0.015642
0.932933 0.015448
0.933934 0.015253
0.934935 0.015058
0.935936 0.014864
0.936937 0.014668
0.937938 0.014473
0.938939 0.014277
0.939940 0.014081
0.940941 0.013885
0.941942 0.013689
0.942943 0.013492
0.943944 0.013296
0.944945 0.013099
0.945946 0.012901
0.946947 0.012704
0.947948 0.012506
0.948949 0.012308
0.949950 0.012110
0.950951 0.011911
0.951952 0.011712
0.952953 0.011514
0.953954 0.011315
0.954955 0.011115
0.955956 0.010915
0.956957 0.010715
0.957958 0.010516
0.958959 0.010315
0.959960 0.010115
0.960961 0.009914
0.961962 0.009713
0.962963 0.009512
0.963964 0.009310
0.964965 0.009108
0.965966 0.008906
0.966967 0.008704
0.967968 0.008502
0.968969 0.008299
0.969970 0.008096
0.970971 0.007893
0.971972 0.007689
0.972973 0.007485
0.973974 0.007281
0.974975 0.007076
0.975976 0.006872
0.976977 0.006667
0.977978 0.006462
0.978979 0.006257
0.979980 0.006052
0.980981 0.005846
0.981982 0.005640
0.982983 0.005434
0.983984 0.005228
0.984985 0.005021
0.985986 0.004814
0.986987 0.004607
0.987988 0.004400
0.988989 0.004192
0.989990 0.003984
0.990991 0.003776
0.991992 0.003567
0.992993 0.003358
0.993994 0.003149
0.994995 0.002939
0.995996 0.002730
0.996997 0.002521
0.997998 0.002311
0.998999 0.002100
1.000000 0.001890
